Elevation Zone,Value
0-500,0.407856
0-500,0.41954613
0-500,0.41599083
0-500,0.40541458
0-500,0.40028
0-500,0.40480232
0-500,0.4030037
0-500,0.39468002
0-500,0.39661598
0-500,0.40226173
0-500,0.3951645
0-500,0.39320946
0-500,0.38793182
0-500,0.40083885
0-500,0.41223717
0-500,0.41439056
0-500,0.43006897
0-500,0.43426323
0-500,0.41822624
0-500,0.41493797
0-500,0.41197205
0-500,0.40184212
0-500,0.38848114
0-500,0.37415504
0-500,0.36272812
0-500,0.3484764
0-500,0.34175682
0-500,0.34234238
0-500,0.34579468
0-500,0.35238266
0-500,0.35941315
0-500,0.37112427
0-500,0.3838253
0-500,0.3931675
0-500,0.40669632
0-500,0.4280815
0-500,0.44963455
0-500,0.47302628
0-500,0.4810524
0-500,0.48127556
0-500,0.47815895
0-500,0.4715538
0-500,0.4661789
0-500,0.46084785
0-500,0.45755196
0-500,0.44965935
0-500,0.44369125
0-500,0.44233894
0-500,0.4483528
0-500,0.455904
0-500,0.4700756
0-500,0.46617317
0-500,0.45563126
0-500,0.44212532
0-500,0.43231773
0-500,0.4245739
0-500,0.42004776
0-500,0.42041588
0-500,0.4184723
0-500,0.41155815
0-500,0.4050274
0-500,0.39938354
0-500,0.38981628
0-500,0.37516022
0-500,0.3614292
0-500,0.34873962
0-500,0.33768654
0-500,0.32839394
0-500,0.32624245
0-500,0.3280754
0-500,0.32616043
0-500,0.3244915
0-500,0.3321705
0-500,0.33780098
0-500,0.33755112
0-500,0.33555412
0-500,0.3293476
0-500,0.32530212
0-500,0.32079315
0-500,0.3208351
0-500,0.3252449
0-500,0.33072853
0-500,0.3377266
0-500,0.3410492
0-500,0.34896088
0-500,0.35605812
0-500,0.36381721
0-500,0.3665638
0-500,0.3631382
0-500,0.36294746
0-500,0.3625965
0-500,0.35812187
0-500,0.36914444
0-500,0.376297
0-500,0.37769127
0-500,0.38983536
0-500,0.3960476
0-500,0.39224052
0-500,0.3895054
0-500,0.3911953
0-500,0.3946972
0-500,0.3898487
0-500,0.37831497
0-500,0.36382484
0-500,0.35392952
0-500,0.34035873
0-500,0.33150482
0-500,0.322258
0-500,0.31913757
0-500,0.32139778
0-500,0.33466148
0-500,0.3437767
0-500,0.35243607
0-500,0.35853195
0-500,0.36518288
0-500,0.37356567
0-500,0.38501167
0-500,0.39148712
0-500,0.39927864
0-500,0.39931488
0-500,0.38465118
0-500,0.37996006
0-500,0.37969685
0-500,0.38424873
0-500,0.3916502
0-500,0.39732838
0-500,0.39497948
0-500,0.3858595
0-500,0.369318
0-500,0.36325264
0-500,0.36532974
0-500,0.36061668
0-500,0.3591776
0-500,0.35898113
0-500,0.36080074
0-500,0.3632965
0-500,0.36520767
0-500,0.36917973
0-500,0.3639946
