Elevation Zone,Value
0-500,0.08495903
0-500,0.0900259
0-500,0.08844757
0-500,0.08826828
0-500,0.09616184
0-500,0.10050106
0-500,0.10221195
0-500,0.10272026
0-500,0.10332775
0-500,0.102817535
0-500,0.09740353
0-500,0.09045982
0-500,0.081920624
0-500,0.08224392
0-500,0.081492424
0-500,0.081653595
0-500,0.0825758
0-500,0.08648205
0-500,0.091706276
0-500,0.09726906
0-500,0.10007095
0-500,0.10503006
0-500,0.10013771
0-500,0.101264
0-500,0.10695553
0-500,0.10956478
0-500,0.11373043
0-500,0.11985111
0-500,0.12402058
0-500,0.12784481
0-500,0.13276958
0-500,0.13016891
0-500,0.12594795
0-500,0.12604523
0-500,0.1293602
0-500,0.12821198
0-500,0.13464737
0-500,0.14498901
0-500,0.14920235
0-500,0.15416431
0-500,0.15785694
0-500,0.15806198
0-500,0.15515041
0-500,0.15808487
0-500,0.15673923
0-500,0.15751743
0-500,0.1576128
0-500,0.15700531
0-500,0.15452003
0-500,0.15067577
0-500,0.14992523
0-500,0.14725304
0-500,0.14656925
0-500,0.13968754
0-500,0.12695599
0-500,0.1242733
0-500,0.12269592
0-500,0.18602753
0-500,0.18457603
0-500,0.18912315
0-500,0.18655396
0-500,0.18571758
0-500,0.18772125
0-500,0.19341755
0-500,0.20104885
0-500,0.20471573
0-500,0.20296574
0-500,0.20366001
0-500,0.21147442
0-500,0.21430588
0-500,0.21235657
0-500,0.21374702
0-500,0.2221756
0-500,0.23009968
0-500,0.2346716
0-500,0.23726559
0-500,0.23752117
0-500,0.23332024
0-500,0.23445415
0-500,0.2362585
0-500,0.2378664
0-500,0.24246979
0-500,0.24469757
0-500,0.23982525
0-500,0.23293114
0-500,0.2308445
0-500,0.23031521
0-500,0.23903751
0-500,0.25088406
0-500,0.25497437
0-500,0.25844765
0-500,0.260849
0-500,0.26028442
0-500,0.26178837
0-500,0.26063156
0-500,0.25383568
0-500,0.25263214
0-500,0.2627735
0-500,0.26024723
0-500,0.25938702
0-500,0.25935936
0-500,0.25242424
0-500,0.25547218
0-500,0.25158405
0-500,0.2565832
0-500,0.25907516
0-500,0.26304817
0-500,0.26377583
0-500,0.2662859
0-500,0.27089977
0-500,0.27166748
0-500,0.2807083
0-500,0.28222275
0-500,0.27924824
0-500,0.26590443
0-500,0.25830746
0-500,0.24905777
0-500,0.258811
0-500,0.25268364
0-500,0.25830078
0-500,0.26563835
0-500,0.26399422
0-500,0.27025604
0-500,0.2676344
0-500,0.26730824
0-500,0.2786522
0-500,0.2842188
0-500,0.28119278
0-500,0.27498722
0-500,0.2771597
0-500,0.28456306
0-500,0.2937708
0-500,0.29837704
0-500,0.29828358
0-500,0.29886532
0-500,0.30067253
