daily_stat,percentile,baseline_A,baseline_B,top_frac,LC_code,LC_name,count_hot,fraction_hotspot,fraction_global,enrichment_ratio,difference,reliable,filename
daily_maximum,p95,1991_2020,1981_2010,0.05,9,Savanna,278,0.08246811035301098,0.053992613869511694,1.5273961463010166,0.028475496483499285,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.05,10,Grass,254,0.07534856125778701,0.06569552728764874,1.1469359386959834,0.009653033970138267,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.05,11,Wetland,6,0.0017798872738059924,0.00019696347968814116,9.036636013052508,0.0015829237941178513,False,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.05,12,Cropland,2135,0.6333432215959656,0.1954616331555191,3.2402431688066673,0.43788158844044645,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.05,13,Urban,34,0.010086027884900622,0.007558473533032417,1.3344001061619335,0.002527554351868205,False,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.05,14,Crop/Nat Mosaic,13,0.00385642242657965,0.008961838325810422,0.430316000621548,-0.005105415899230772,False,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.05,16,Barren,2,0.0005932957579353308,0.09854739433729996,0.00602041040176716,-0.09795409857936463,False,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.05,17,Water,46,0.013645802432512608,0.45545342634386543,0.029960917282045176,-0.4418076239113528,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.1,1,ENF,24,0.0035592466261308024,0.008247845711940911,0.43153651880003807,-0.004688599085810109,False,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.1,4,DBF,553,0.0820109743437639,0.024160853508411982,3.3943740569930814,0.057850120835351924,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.1,5,MF,280,0.04152454397152603,0.02656544932293804,1.5631033929349543,0.014959094648587992,True,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1991_2020,1981_2010,0.1,6,Closed Shrub,1,0.00014830194275545008,8.206811653672548e-06,18.070591724751594,0.00014009513110177754,False,p95_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
