Elevation Zone,Value
0-500,0.35749245
0-500,0.35258102
0-500,0.34973717
0-500,0.3540039
0-500,0.35042953
0-500,0.34199524
0-500,0.349905
0-500,0.3523121
0-500,0.34825134
0-500,0.34283257
0-500,0.33458328
0-500,0.3400917
0-500,0.34327126
0-500,0.34931755
0-500,0.36091805
0-500,0.36172104
0-500,0.35871315
0-500,0.36110878
0-500,0.37091064
0-500,0.38021088
0-500,0.37743187
0-500,0.3738556
0-500,0.36774445
0-500,0.35949326
0-500,0.35832596
0-500,0.36972427
0-500,0.3652897
0-500,0.36223793
0-500,0.35598183
0-500,0.35025215
0-500,0.3558998
0-500,0.36073685
0-500,0.35146904
0-500,0.33977127
0-500,0.33093452
0-500,0.33340645
0-500,0.3414154
0-500,0.35155106
0-500,0.36228752
0-500,0.36612892
0-500,0.36530113
0-500,0.36543655
0-500,0.36991692
0-500,0.37283897
0-500,0.37476158
0-500,0.37054062
0-500,0.36338806
0-500,0.35687637
0-500,0.34559822
0-500,0.33672714
0-500,0.32745934
0-500,0.32022667
0-500,0.31443787
0-500,0.30373764
0-500,0.29948044
0-500,0.30182838
0-500,0.31516457
0-500,0.3207245
0-500,0.3326378
0-500,0.33665276
0-500,0.33102226
0-500,0.32797623
0-500,0.3291626
0-500,0.33225632
0-500,0.3341503
0-500,0.33380127
0-500,0.3307705
0-500,0.3333187
0-500,0.33694267
0-500,0.33926964
0-500,0.34038353
0-500,0.34259415
0-500,0.3396778
0-500,0.34399986
0-500,0.34197617
0-500,0.3446102
0-500,0.3458748
0-500,0.3493042
0-500,0.35217476
0-500,0.3574276
0-500,0.36898804
0-500,0.37200165
0-500,0.3728218
0-500,0.38046646
0-500,0.3772869
0-500,0.37856483
0-500,0.3866253
0-500,0.3856697
0-500,0.38301468
0-500,0.38319206
0-500,0.3838024
0-500,0.3962059
0-500,0.40260696
0-500,0.4120617
0-500,0.41080093
0-500,0.40181923
0-500,0.39011765
0-500,0.38555336
0-500,0.38518333
0-500,0.38522148
0-500,0.39084625
0-500,0.3952198
0-500,0.39139938
0-500,0.38433075
0-500,0.3772602
0-500,0.37631226
0-500,0.3680725
0-500,0.36104393
0-500,0.3566742
0-500,0.33906364
0-500,0.32166672
0-500,0.31386185
0-500,0.30738068
0-500,0.30504608
0-500,0.29769135
0-500,0.2947693
0-500,0.29795456
0-500,0.30390358
0-500,0.30558395
0-500,0.30955124
0-500,0.30737495
0-500,0.30742836
0-500,0.30960846
0-500,0.30555344
0-500,0.30573463
0-500,0.30799484
0-500,0.30917358
0-500,0.31071854
0-500,0.31856728
0-500,0.32904625
0-500,0.33713722
0-500,0.33732414
0-500,0.33652496
0-500,0.34375954
0-500,0.34548378
0-500,0.35245514
0-500,0.34914398
0-500,0.35090065
0-500,0.36382103
0-500,0.371315
0-500,0.3576374
0-500,0.35306358
0-500,0.35981178
0-500,0.37301636
0-500,0.37974358
0-500,0.38028336
0-500,0.37875175
0-500,0.36963272
0-500,0.35828972
0-500,0.34541512
0-500,0.3278942
0-500,0.3194542
0-500,0.30887222
0-500,0.29941368
0-500,0.30174255
0-500,0.30373
0-500,0.30169678
0-500,0.31126404
0-500,0.32057953
0-500,0.32844734
0-500,0.34083557
0-500,0.34788704
0-500,0.35010147
0-500,0.34374237
0-500,0.34805107
0-500,0.35679626
0-500,0.3696289
0-500,0.38406754
0-500,0.39344788
0-500,0.399992
0-500,0.4098053
0-500,0.41480446
0-500,0.4212818
0-500,0.42198944
0-500,0.41402817
0-500,0.40982246
0-500,0.4065132
0-500,0.4074402
0-500,0.4097519
0-500,0.41695213
0-500,0.4233036
0-500,0.42951775
0-500,0.42424393
0-500,0.42015457
0-500,0.41341972
0-500,0.4082718
0-500,0.40860558
0-500,0.40777397
0-500,0.41008568
0-500,0.4167366
0-500,0.42215538
0-500,0.42514038
0-500,0.42835426
0-500,0.43901443
0-500,0.44942284
0-500,0.45125008
0-500,0.45523453
0-500,0.4581604
0-500,0.4590683
0-500,0.45781326
0-500,0.45520973
0-500,0.4540043
0-500,0.45229912
0-500,0.45378304
0-500,0.44981766
0-500,0.44607353
0-500,0.43969917
0-500,0.43007278
0-500,0.42707443
0-500,0.42519188
0-500,0.4174919
0-500,0.4104519
0-500,0.409523
0-500,0.40628242
0-500,0.40420532
0-500,0.3978691
0-500,0.39109993
0-500,0.38654518
0-500,0.38525772
0-500,0.38319588
0-500,0.38304138
0-500,0.3787899
0-500,0.38058662
0-500,0.3816681
0-500,0.37244797
0-500,0.36961937
0-500,0.37488937
0-500,0.37740517
0-500,0.3799801
0-500,0.37989998
0-500,0.37688637
0-500,0.37579918
0-500,0.37743187
0-500,0.37614632
0-500,0.37200737
0-500,0.3665371
0-500,0.37137222
0-500,0.3807392
0-500,0.38353348
0-500,0.38628387
0-500,0.38786507
0-500,0.39414978
0-500,0.3877411
0-500,0.38521004
0-500,0.3861122
0-500,0.38742447
0-500,0.3909855
0-500,0.38472176
0-500,0.3788166
0-500,0.37389374
0-500,0.35884094
0-500,0.3452587
0-500,0.335104
0-500,0.33199692
0-500,0.33250237
0-500,0.3292904
0-500,0.33060646
0-500,0.32882118
0-500,0.33225632
0-500,0.3352909
0-500,0.33388138
0-500,0.33934975
0-500,0.33860207
0-500,0.3465271
0-500,0.34738922
0-500,0.3489704
0-500,0.3506298
0-500,0.3484993
0-500,0.35025215
0-500,0.34753227
0-500,0.3447895
0-500,0.3503914
0-500,0.35481262
0-500,0.35331345
0-500,0.35362434
0-500,0.3571415
0-500,0.36510658
0-500,0.36813736
0-500,0.37573814
0-500,0.37978363
0-500,0.37517357
0-500,0.37387276
